crop_path,word_text,char_indices,word_length,language
words/highboost/20_23_0_948-429-1110-521.png,অনুধাবন,highboost
words/original/20_23_0_1136-444-1225-508.png,করা,original
words/clahe/20_23_0_1136-444-1225-508.png,করা,clahe
words/highboost/20_23_0_1136-444-1225-508.png,করা,highboost
words/original/20_23_0_1227-431-1401-489.png,দরকার,original
words/clahe/20_23_0_1227-431-1401-489.png,দরকার,clahe
words/highboost/20_23_0_1227-431-1401-489.png,দরকার,highboost
words/original/20_23_0_1406-427-1428-471.png,।,original
words/clahe/20_23_0_1406-427-1428-471.png,।,clahe
words/highboost/20_23_0_1406-427-1428-471.png,।,highboost
words/original/20_23_0_1306-488-1423-563.png,নীতি,original
words/clahe/20_23_0_1306-488-1423-563.png,নীতি,clahe
words/highboost/20_23_0_1306-488-1423-563.png,নীতি,highboost
words/original/20_23_0_1164-513-1277-568.png,আর,original
words/clahe/20_23_0_1164-513-1277-568.png,আর,clahe
words/highboost/20_23_0_1164-513-1277-568.png,আর,highboost
words/original/20_23_0_1210-572-1310-652.png,করে,original
words/clahe/20_23_0_1210-572-1310-652.png,করে,clahe
words/highboost/20_23_0_1210-572-1310-652.png,করে,highboost
words/original/20_23_0_1331-577-1428-641.png,তার,original
words/clahe/20_23_0_1331-577-1428-641.png,তার,clahe
words/highboost/20_23_0_1331-577-1428-641.png,তার,highboost
words/original/20_23_0_1133-578-1191-642.png,না,original
words/clahe/20_23_0_1133-578-1191-642.png,না,clahe
words/highboost/20_23_0_1133-578-1191-642.png,না,highboost
words/original/20_23_0_974-519-1148-578.png,মতবাদ,original
words/clahe/20_23_0_974-519-1148-578.png,মতবাদ,clahe
words/highboost/20_23_0_974-519-1148-578.png,মতবাদ,highboost
words/original/20_23_0_830-515-967-588.png,বিভক্ত,original
words/clahe/20_23_0_830-515-967-588.png,বিভক্ত,clahe
words/highboost/20_23_0_830-515-967-588.png,বিভক্ত,highboost
words/original/20_23_0_812-557-833-581.png, ,original
words/clahe/20_23_0_812-557-833-581.png, ,clahe
words/highboost/20_23_0_812-557-833-581.png, ,highboost
words/original/20_23_0_11-530-57-585.png,এ,original
words/clahe/20_23_0_11-530-57-585.png,এ,clahe
words/highboost/20_23_0_11-530-57-585.png,এ,highboost
words/original/20_23_0_61-524-234-594.png,গুরুত্বের,original
words/clahe/20_23_0_61-524-234-594.png,গুরুত্বের,clahe
words/highboost/20_23_0_61-524-234-594.png,গুরুত্বের,highboost
words/original/20_23_0_736-451-917-513.png,গুরুত্বের,original
words/clahe/20_23_0_736-451-917-513.png,গুরুত্বের,clahe
words/highboost/20_23_0_736-451-917-513.png,গুরুত্বের,highboost
words/original/20_23_0_280-516-491-595.png,প্রেক্ষিতেই,original
words/clahe/20_23_0_280-516-491-595.png,প্রেক্ষিতেই,clahe
words/highboost/20_23_0_280-516-491-595.png,প্রেক্ষিতেই,highboost
words/original/20_23_0_499-527-627-581.png,সকল,original
words/clahe/20_23_0_499-527-627-581.png,সকল,clahe
words/highboost/20_23_0_499-527-627-581.png,সকল,highboost
words/original/20_23_0_647-516-806-588.png,সংস্কার,original
words/clahe/20_23_0_647-516-806-588.png,সংস্কার,clahe
words/highboost/20_23_0_647-516-806-588.png,সংস্কার,highboost
words/original/20_23_0_17-594-216-665.png,আদর্শের,original
words/clahe/20_23_0_17-594-216-665.png,আদর্শের,clahe
words/highboost/20_23_0_17-594-216-665.png,আদর্শের,highboost
words/original/20_23_0_244-597-475-673.png,পার্থক্যের,original
words/clahe/20_23_0_244-597-475-673.png,পার্থক্যের,clahe
words/highboost/20_23_0_244-597-475-673.png,পার্থক্যের,highboost
words/original/20_23_0_504-586-681-662.png,মাধ্যমেও,original
words/clahe/20_23_0_504-586-681-662.png,মাধ্যমেও,clahe
words/highboost/20_23_0_504-586-681-662.png,মাধ্যমেও,highboost
words/original/20_23_0_711-587-895-666.png,মানুষকে,original
words/clahe/20_23_0_711-587-895-666.png,মানুষকে,clahe
words/highboost/20_23_0_711-587-895-666.png,মানুষকে,highboost
words/original/20_23_0_926-594-1107-659.png,বিবেচনা,original
words/clahe/20_23_0_926-594-1107-659.png,বিবেচনা,clahe
words/highboost/20_23_0_926-594-1107-659.png,বিবেচনা,highboost
words/original/20_23_0_20-667-147-741.png,শ্রেষ্ট,original
words/clahe/20_23_0_20-667-147-741.png,শ্রেষ্ট,clahe
words/highboost/20_23_0_20-667-147-741.png,শ্রেষ্ট,highboost
words/original/20_23_0_147-671-190-740.png,ও,original
words/clahe/20_23_0_147-671-190-740.png,ও,clahe
words/highboost/20_23_0_147-671-190-740.png,ও,highboost
words/original/20_23_0_204-672-415-748.png,মর্যাদার,original
words/clahe/20_23_0_204-672-415-748.png,মর্যাদার,clahe
words/highboost/20_23_0_204-672-415-748.png,মর্যাদার,highboost
words/original/20_23_0_430-674-591-739.png,আসন,original
words/clahe/20_23_0_430-674-591-739.png,আসন,clahe
words/highboost/20_23_0_430-674-591-739.png,আসন,highboost
words/original/20_23_0_628-669-780-735.png,সম্পর্কে,original
words/clahe/20_23_0_628-669-780-735.png,সম্পর্কে,clahe
words/highboost/20_23_0_628-669-780-735.png,সম্পর্কে,highboost
words/original/20_23_0_800-665-1022-742.png,সন্দেহমুক্ত*,original
words/clahe/20_23_0_800-665-1022-742.png,সন্দেহমুক্ত*,clahe
words/highboost/20_23_0_800-665-1022-742.png,সন্দেহমুক্ত*,highboost
words/original/20_23_0_1051-659-1195-723.png,থাকা,original
words/clahe/20_23_0_1051-659-1195-723.png,থাকা,clahe
words/highboost/20_23_0_1051-659-1195-723.png,থাকা,highboost
words/original/20_23_0_1215-651-1414-727.png,আবশ্যক,original
words/clahe/20_23_0_1215-651-1414-727.png,আবশ্যক,clahe
words/highboost/20_23_0_1215-651-1414-727.png,আবশ্যক,highboost
words/original/20_23_0_1415-659-1443-689.png,।,original
words/clahe/20_23_0_1415-659-1443-689.png,।,clahe
words/highboost/20_23_0_1415-659-1443-689.png,।,highboost
words/original/20_23_0_6-761-146-830.png,জগতের,original
words/clahe/20_23_0_6-761-146-830.png,জগতের,clahe
words/highboost/20_23_0_6-761-146-830.png,জগতের,highboost
words/original/20_23_0_172-752-305-827.png,সর্বত,original
words/clahe/20_23_0_172-752-305-827.png,সর্বত,clahe
words/highboost/20_23_0_172-752-305-827.png,সর্বত,highboost
words/original/20_23_0_332-757-474-837.png,বিভিন্ন,original
words/clahe/20_23_0_332-757-474-837.png,বিভিন্ন,clahe
words/highboost/20_23_0_332-757-474-837.png,বিভিন্ন,highboost
words/original/20_23_0_492-748-604-832.png,নীতি,original
words/clahe/20_23_0_492-748-604-832.png,নীতি,clahe
words/highboost/20_23_0_492-748-604-832.png,নীতি,highboost
words/original/20_23_0_614-754-775-838.png,আদর্শ,original
words/clahe/20_23_0_614-754-775-838.png,আদর্শ,clahe
words/highboost/20_23_0_614-754-775-838.png,আদর্শ,highboost
words/original/20_23_0_776-757-874-832.png,আর,original
words/clahe/20_23_0_776-757-874-832.png,আর,clahe
words/highboost/20_23_0_776-757-874-832.png,আর,highboost
words/original/20_23_0_910-741-1165-824.png,বিধিনিষেধের,original
words/clahe/20_23_0_910-741-1165-824.png,বিধিনিষেধের,clahe
words/highboost/20_23_0_910-741-1165-824.png,বিধিনিষেধের,highboost
words/original/20_23_0_1195-732-1514-815.png,বেড়াজালে,original
words/clahe/20_23_0_1195-732-1514-815.png,বেড়াজালে,clahe
words/highboost/20_23_0_1195-732-1514-815.png,বেড়াজালে,highboost
words/original/20_23_0_2-831-257-910.png,মানবজীবন,original
words/clahe/20_23_0_2-831-257-910.png,মানবজীবন,clahe
words/highboost/20_23_0_2-831-257-910.png,মানবজীবন,highboost
words/original/20_23_0_264-838-423-913.png,জড়িয়ে,original
words/clahe/20_23_0_264-838-423-913.png,জড়িয়ে,clahe
words/highboost/20_23_0_264-838-423-913.png,জড়িয়ে,highboost
words/original/20_23_0_434-844-554-919.png,আছে,original
words/clahe/20_23_0_434-844-554-919.png,আছে,clahe
words/highboost/20_23_0_434-844-554-919.png,আছে,highboost
words/original/20_23_0_554-860-572-899.png,।,original
words/clahe/20_23_0_554-860-572-899.png,।,clahe
words/highboost/20_23_0_554-860-572-899.png,।,highboost
words/original/20_23_0_586-846-770-917.png,মানুষের,original
words/clahe/20_23_0_586-846-770-917.png,মানুষের,clahe
words/highboost/20_23_0_586-846-770-917.png,মানুষের,highboost
words/original/20_23_0_792-830-1037-901.png,কার্যকলাপ,original
words/clahe/20_23_0_792-830-1037-901.png,কার্যকলাপ,clahe
words/highboost/20_23_0_792-830-1037-901.png,কার্যকলাপ,highboost
words/original/20_23_0_1056-823-1207-913.png,বিবেচনা,original
words/clahe/20_23_0_1056-823-1207-913.png,বিবেচনা,clahe
words/highboost/20_23_0_1056-823-1207-913.png,বিবেচনা,highboost
words/original/20_23_0_1232-827-1331-916.png,করে,original
words/clahe/20_23_0_1232-827-1331-916.png,করে,clahe
words/highboost/20_23_0_1232-827-1331-916.png,করে,highboost
words/original/20_23_0_1353-814-1460-888.png,নানা,original
words/clahe/20_23_0_1353-814-1460-888.png,নানা,clahe
words/highboost/20_23_0_1353-814-1460-888.png,নানা,highboost
words/original/20_23_0_5-920-119-986.png,রকম,original
words/clahe/20_23_0_5-920-119-986.png,রকম,clahe
words/highboost/20_23_0_5-920-119-986.png,রকম,highboost
words/original/20_23_0_147-914-349-984.png,ভেদাভেদ,original
words/clahe/20_23_0_147-914-349-984.png,ভেদাভেদ,clahe
words/highboost/20_23_0_147-914-349-984.png,ভেদাভেদ,highboost
words/original/20_23_0_393-915-577-995.png,মানুষের,original
words/clahe/20_23_0_393-915-577-995.png,মানুষের,clahe
words/highboost/20_23_0_393-915-577-995.png,মানুষের,highboost
words/original/20_23_0_613-918-777-992.png,জীবনকে,original
words/clahe/20_23_0_613-918-777-992.png,জীবনকে,clahe
words/highboost/20_23_0_613-918-777-992.png,জীবনকে,highboost
words/original/20_23_0_815-901-1034-978.png,বিপর্যস্ত,original
words/clahe/20_23_0_815-901-1034-978.png,বিপর্যস্ত,clahe
words/highboost/20_23_0_815-901-1034-978.png,বিপর্যস্ত,highboost
words/original/20_23_0_1061-912-1151-990.png,করে,original
words/clahe/20_23_0_1061-912-1151-990.png,করে,clahe
words/highboost/20_23_0_1061-912-1151-990.png,করে,highboost
words/original/20_23_0_1172-914-1336-983.png,তুলেছে,original
words/clahe/20_23_0_1172-914-1336-983.png,তুলেছে,clahe
words/highboost/20_23_0_1172-914-1336-983.png,তুলেছে,highboost
words/original/20_23_0_1337-916-1358-949.png,।,original
words/clahe/20_23_0_1337-916-1358-949.png,।,clahe
words/highboost/20_23_0_1337-916-1358-949.png,।,highboost
words/original/20_23_0_1379-898-1476-963.png,এর,original
words/clahe/20_23_0_1379-898-1476-963.png,এর,clahe
words/highboost/20_23_0_1379-898-1476-963.png,এর,highboost
words/original/20_23_0_0-1000-148-1072.png,ফলে,original
words/clahe/20_23_0_0-1000-148-1072.png,ফলে,clahe
words/highboost/20_23_0_0-1000-148-1072.png,ফলে,highboost
words/original/20_23_0_164-986-238-1073.png,উঁচু,original
words/clahe/20_23_0_164-986-238-1073.png,উঁচু,clahe
words/highboost/20_23_0_164-986-238-1073.png,উঁচু,highboost
words/original/20_23_0_251-1024-290-1048.png,-,original
words/clahe/20_23_0_251-1024-290-1048.png,-,clahe
words/highboost/20_23_0_251-1024-290-1048.png,-,highboost
words/original/20_23_0_289-988-374-1098.png,নীচু,original
words/clahe/20_23_0_289-988-374-1098.png,নীচু,clahe
words/highboost/20_23_0_289-988-374-1098.png,নীচু,highboost
words/original/20_23_0_371-1034-394-1071.png, ,original
words/clahe/20_23_0_371-1034-394-1071.png, ,clahe
words/highboost/20_23_0_371-1034-394-1071.png, ,highboost
words/original/20_23_0_160-1063-199-1094.png,*,original
words/clahe/20_23_0_160-1063-199-1094.png,*,clahe
words/highboost/20_23_0_160-1063-199-1094.png,*,highboost
words/original/20_23_0_127-1090-381-1166.png,শক্তিহীনকে,original
words/clahe/20_23_0_127-1090-381-1166.png,শক্তিহীনকে,clahe
words/highboost/20_23_0_127-1090-381-1166.png,শক্তিহীনকে,highboost
words/original/20_23_0_240-1058-289-1089.png,*,original
words/clahe/20_23_0_240-1058-289-1089.png,*,clahe
words/highboost/20_23_0_240-1058-289-1089.png,*,highboost
words/original/20_23_0_200-1073-240-1089.png,*,original
words/clahe/20_23_0_200-1073-240-1089.png,*,clahe
words/highboost/20_23_0_200-1073-240-1089.png,*,highboost
words/original/20_23_0_405-997-475-1083.png,ধনী,original
words/clahe/20_23_0_405-997-475-1083.png,ধনী,clahe
words/highboost/20_23_0_405-997-475-1083.png,ধনী,highboost
words/original/20_23_0_499-1030-523-1066.png,-,original
words/clahe/20_23_0_499-1030-523-1066.png,-,clahe
words/highboost/20_23_0_499-1030-523-1066.png,-,highboost
words/original/20_23_0_524-993-645-1088.png,দরিদ্র,original
words/clahe/20_23_0_524-993-645-1088.png,দরিদ্র,clahe
words/highboost/20_23_0_524-993-645-1088.png,দরিদ্র,highboost
words/original/20_23_0_416-1090-536-1158.png,গ্রাস,original
words/clahe/20_23_0_416-1090-536-1158.png,গ্রাস,clahe
words/highboost/20_23_0_416-1090-536-1158.png,গ্রাস,highboost
words/original/20_23_0_569-1090-686-1157.png,করতে,original
words/clahe/20_23_0_569-1090-686-1157.png,করতে,clahe
words/highboost/20_23_0_569-1090-686-1157.png,করতে,highboost
words/original/20_23_0_698-1071-783-1151.png,চায়,original
words/clahe/20_23_0_698-1071-783-1151.png,চায়,clahe
words/highboost/20_23_0_698-1071-783-1151.png,চায়,highboost
words/original/20_23_0_787-1089-803-1119.png,।,original
words/clahe/20_23_0_787-1089-803-1119.png,।,clahe
words/highboost/20_23_0_787-1089-803-1119.png,।,highboost
words/original/20_23_0_673-995-789-1059.png,এসব,original
words/clahe/20_23_0_673-995-789-1059.png,এসব,clahe
words/highboost/20_23_0_673-995-789-1059.png,এসব,highboost
words/original/20_23_0_542-1090-566-1117.png,*,original
words/clahe/20_23_0_542-1090-566-1117.png,*,clahe
words/highboost/20_23_0_542-1090-566-1117.png,*,highboost
words/original/20_23_0_798-979-980-1070.png,পার্থক্য,original
words/clahe/20_23_0_798-979-980-1070.png,পার্থক্য,clahe
words/highboost/20_23_0_798-979-980-1070.png,পার্থক্য,highboost
words/original/20_23_0_1001-987-1137-1064.png,অনেক,original
words/clahe/20_23_0_1001-987-1137-1064.png,অনেক,clahe
words/highboost/20_23_0_1001-987-1137-1064.png,অনেক,highboost
words/original/20_23_0_1143-1008-1167-1044.png,।,original
words/clahe/20_23_0_1143-1008-1167-1044.png,।,clahe
words/highboost/20_23_0_1143-1008-1167-1044.png,।,highboost
words/original/20_23_0_1174-981-1439-1055.png,শক্তিশালী,original
words/clahe/20_23_0_1174-981-1439-1055.png,শক্তিশালী,clahe
words/highboost/20_23_0_1174-981-1439-1055.png,শক্তিশালী,highboost
words/original/20_23_0_1278-1057-1478-1106.png,আগ্রাসন,original
words/clahe/20_23_0_1278-1057-1478-1106.png,আগ্রাসন,clahe
words/highboost/20_23_0_1278-1057-1478-1106.png,আগ্রাসন,highboost
words/original/20_23_0_1478-1050-1515-1125.png,ও,original
words/clahe/20_23_0_1478-1050-1515-1125.png,ও,clahe
words/highboost/20_23_0_1478-1050-1515-1125.png,ও,highboost
words/original/20_23_0_1020-1056-1256-1139.png,সংস্কৃতির,original
words/clahe/20_23_0_1020-1056-1256-1139.png,সংস্কৃতির,clahe
words/highboost/20_23_0_1020-1056-1256-1139.png,সংস্কৃতির,highboost
words/original/20_23_0_5-1079-111-1153.png,জাতি,original
words/clahe/20_23_0_5-1079-111-1153.png,জাতি,clahe
words/highboost/20_23_0_5-1079-111-1153.png,জাতি,highboost
words/original/20_23_0_16-1156-192-1239.png,মানুষের,original
words/clahe/20_23_0_16-1156-192-1239.png,মানুষের,clahe
words/highboost/20_23_0_16-1156-192-1239.png,মানুষের,highboost
words/original/20_23_0_216-1166-405-1235.png,জীবনকে,original
words/clahe/20_23_0_216-1166-405-1235.png,জীবনকে,clahe
words/highboost/20_23_0_216-1166-405-1235.png,জীবনকে,highboost
words/original/20_23_0_423-1161-655-1237.png,বিশৃঙ্খল,original
words/clahe/20_23_0_423-1161-655-1237.png,বিশৃঙ্খল,clahe
words/highboost/20_23_0_423-1161-655-1237.png,বিশৃঙ্খল,highboost
words/original/20_23_0_679-1159-779-1244.png,করে,original
words/clahe/20_23_0_679-1159-779-1244.png,করে,clahe
words/highboost/20_23_0_679-1159-779-1244.png,করে,highboost
words/original/20_23_0_815-1137-1012-1222.png,দিয়েছে,original
words/clahe/20_23_0_815-1137-1012-1222.png,দিয়েছে,clahe
words/highboost/20_23_0_815-1137-1012-1222.png,দিয়েছে,highboost
words/original/20_23_0_824-1068-986-1145.png,সভ্যতা,original
words/clahe/20_23_0_824-1068-986-1145.png,সভ্যতা,clahe
words/highboost/20_23_0_824-1068-986-1145.png,সভ্যতা,highboost
words/original/20_23_0_1016-1156-1036-1185.png,।,original
words/clahe/20_23_0_1016-1156-1036-1185.png,।,clahe
words/highboost/20_23_0_1016-1156-1036-1185.png,।,highboost
words/original/20_23_0_1055-1143-1216-1213.png,এসব,original
words/clahe/20_23_0_1055-1143-1216-1213.png,এসব,clahe
words/highboost/20_23_0_1055-1143-1216-1213.png,এসব,highboost
words/original/20_23_0_1234-1130-1452-1206.png,অবস্থার,original
words/clahe/20_23_0_1234-1130-1452-1206.png,অবস্থার,clahe
words/highboost/20_23_0_1234-1130-1452-1206.png,অবস্থার,highboost
words/original/20_23_0_1308-1218-1433-1280.png,দ্বন্দ্বে,original
words/clahe/20_23_0_1308-1218-1433-1280.png,দ্বন্দ্বে,clahe
words/highboost/20_23_0_1308-1218-1433-1280.png,দ্বন্দ্বে,highboost
words/original/20_23_0_1113-1220-1267-1304.png,মানুষে,original
words/clahe/20_23_0_1113-1220-1267-1304.png,মানুষে,clahe
words/highboost/20_23_0_1113-1220-1267-1304.png,মানুষে,highboost
words/original/20_23_0_918-1226-1080-1306.png,মানুষে,original
words/clahe/20_23_0_918-1226-1080-1306.png,মানুষে,clahe
words/highboost/20_23_0_918-1226-1080-1306.png,মানুষে,highboost
words/original/20_23_0_874-1238-903-1284.png,।,original
words/clahe/20_23_0_874-1238-903-1284.png,।,clahe
words/highboost/20_23_0_874-1238-903-1284.png,।,highboost
words/original/20_23_0_666-1232-827-1316.png,মানবতা,original
words/clahe/20_23_0_666-1232-827-1316.png,মানবতা,clahe
words/highboost/20_23_0_666-1232-827-1316.png,মানবতা,highboost
words/original/20_23_0_510-1242-668-1321.png,হচ্ছে,original
words/clahe/20_23_0_510-1242-668-1321.png,হচ্ছে,clahe
words/highboost/20_23_0_510-1242-668-1321.png,হচ্ছে,highboost
words/original/20_23_0_678-1313-709-1340.png,*,original
words/clahe/20_23_0_678-1313-709-1340.png,*,clahe
words/highboost/20_23_0_678-1313-709-1340.png,*,highboost
words/original/20_23_0_598-1340-699-1423.png,তাতে,original
words/clahe/20_23_0_598-1340-699-1423.png,তাতে,clahe
words/highboost/20_23_0_598-1340-699-1423.png,তাতে,highboost
words/original/20_23_0_737-1317-841-1393.png,প্রান,original
words/clahe/20_23_0_737-1317-841-1393.png,প্রান,clahe
words/highboost/20_23_0_737-1317-841-1393.png,প্রান,highboost
words/original/20_23_0_888-1303-1003-1394.png,দিতে,original
words/clahe/20_23_0_888-1303-1003-1394.png,দিতে,clahe
words/highboost/20_23_0_888-1303-1003-1394.png,দিতে,highboost
words/original/20_23_0_1026-1319-1098-1394.png,হয়,original
words/clahe/20_23_0_1026-1319-1098-1394.png,হয়,clahe
words/highboost/20_23_0_1026-1319-1098-1394.png,হয়,highboost
words/original/20_23_0_1136-1291-1346-1374.png,মানুষকেই,original
words/clahe/20_23_0_1136-1291-1346-1374.png,মানুষকেই,clahe
words/highboost/20_23_0_1136-1291-1346-1374.png,মানুষকেই,highboost
words/original/20_23_0_1348-1297-1389-1357.png,।,original
words/clahe/20_23_0_1348-1297-1389-1357.png,।,clahe
words/highboost/20_23_0_1348-1297-1389-1357.png,।,highboost
words/original/20_23_0_270-1237-476-1327.png,নিগৃহীত,original
words/clahe/20_23_0_270-1237-476-1327.png,নিগৃহীত,clahe
words/highboost/20_23_0_270-1237-476-1327.png,নিগৃহীত,highboost
words/original/20_23_0_13-1238-223-1318.png,প্রেক্ষিতে,original
words/clahe/20_23_0_13-1238-223-1318.png,প্রেক্ষিতে,clahe
words/highboost/20_23_0_13-1238-223-1318.png,প্রেক্ষিতে,highboost
words/original/20_23_0_30-1323-182-1418.png,বিরোধ,original
words/clahe/20_23_0_30-1323-182-1418.png,বিরোধ,clahe
words/highboost/20_23_0_30-1323-182-1418.png,বিরোধ,highboost
words/original/20_23_0_226-1328-366-1421.png,ছড়িয়ে,original
words/clahe/20_23_0_226-1328-366-1421.png,ছড়িয়ে,clahe
words/highboost/20_23_0_226-1328-366-1421.png,ছড়িয়ে,highboost
words/original/20_23_0_412-1332-553-1413.png,পড়েছে,original
words/clahe/20_23_0_412-1332-553-1413.png,পড়েছে,clahe
words/highboost/20_23_0_412-1332-553-1413.png,পড়েছে,highboost
words/original/20_23_0_563-1350-578-1396.png,।,original
words/clahe/20_23_0_563-1350-578-1396.png,।,clahe
words/highboost/20_23_0_563-1350-578-1396.png,।,highboost
words/original/20_23_0_27-1427-205-1500.png,আজকে,original
words/clahe/20_23_0_27-1427-205-1500.png,আজকে,clahe
words/highboost/20_23_0_27-1427-205-1500.png,আজকে,highboost
words/original/20_23_0_248-1421-376-1496.png,সারা,original
words/clahe/20_23_0_248-1421-376-1496.png,সারা,clahe
words/highboost/20_23_0_248-1421-376-1496.png,সারা,highboost
words/original/20_23_0_391-1414-527-1504.png,বিশ্বে,original
words/clahe/20_23_0_391-1414-527-1504.png,বিশ্বে,clahe
words/highboost/20_23_0_391-1414-527-1504.png,বিশ্বে,highboost
words/original/20_23_0_561-1433-744-1502.png,মানুষের,original
words/clahe/20_23_0_561-1433-744-1502.png,মানুষের,clahe
words/highboost/20_23_0_561-1433-744-1502.png,মানুষের,highboost
words/original/20_23_0_794-1425-847-1484.png,এ,original
words/clahe/20_23_0_794-1425-847-1484.png,এ,clahe
words/highboost/20_23_0_794-1425-847-1484.png,এ,highboost
words/original/20_23_0_575-1504-645-1571.png,এ,original
words/clahe/20_23_0_575-1504-645-1571.png,এ,clahe
words/highboost/20_23_0_575-1504-645-1571.png,এ,highboost
words/original/20_23_0_884-1416-1114-1484.png,অবমাননা,original
words/clahe/20_23_0_884-1416-1114-1484.png,অবমাননা,clahe
words/highboost/20_23_0_884-1416-1114-1484.png,অবমাননা,highboost
words/original/20_23_0_1154-1396-1261-1474.png,চরম,original
words/clahe/20_23_0_1154-1396-1261-1474.png,চরম,clahe
words/highboost/20_23_0_1154-1396-1261-1474.png,চরম,highboost
words/original/20_23_0_1291-1395-1474-1464.png,আকার,original
words/clahe/20_23_0_1291-1395-1474-1464.png,আকার,clahe
words/highboost/20_23_0_1291-1395-1474-1464.png,আকার,highboost
words/original/20_23_0_32-1499-193-1578.png,ধারন,original
words/clahe/20_23_0_32-1499-193-1578.png,ধারন,clahe
words/highboost/20_23_0_32-1499-193-1578.png,ধারন,highboost
words/original/20_23_0_224-1494-380-1573.png,করছে,original
words/clahe/20_23_0_224-1494-380-1573.png,করছে,clahe
words/highboost/20_23_0_224-1494-380-1573.png,করছে,highboost
words/original/20_23_0_379-1517-407-1557.png,।,original
words/clahe/20_23_0_379-1517-407-1557.png,।,clahe
words/highboost/20_23_0_379-1517-407-1557.png,।,highboost
words/original/20_23_0_441-1504-558-1596.png,কিন্তু,original
words/clahe/20_23_0_441-1504-558-1596.png,কিন্তু,clahe
words/highboost/20_23_0_441-1504-558-1596.png,কিন্তু,highboost
words/original/20_23_0_684-1496-976-1579.png,পরিস্থিতি,original
words/clahe/20_23_0_684-1496-976-1579.png,পরিস্থিতি,clahe
words/highboost/20_23_0_684-1496-976-1579.png,পরিস্থিতি,highboost
words/original/20_23_0_1010-1484-1203-1582.png,অব্যহত,original
words/clahe/20_23_0_1010-1484-1203-1582.png,অব্যহত,clahe
words/highboost/20_23_0_1010-1484-1203-1582.png,অব্যহত,highboost
words/original/20_23_0_1216-1475-1418-1581.png,থাকলে,original
words/clahe/20_23_0_1216-1475-1418-1581.png,থাকলে,clahe
words/highboost/20_23_0_1216-1475-1418-1581.png,থাকলে,highboost
words/original/210_15_1_73-81-365-257.png,রেনে,original
words/clahe/210_15_1_73-81-365-257.png,রেনে,clahe
words/highboost/210_15_1_73-81-365-257.png,রেনে,highboost
words/original/210_15_1_401-49-829-221.png,দেকার্তে,original
words/clahe/210_15_1_401-49-829-221.png,দেকার্তে,clahe
words/highboost/210_15_1_401-49-829-221.png,দেকার্তে,highboost
words/original/210_15_1_929-33-1017-253.png,(,original
words/clahe/210_15_1_929-33-1017-253.png,(,clahe
words/highboost/210_15_1_929-33-1017-253.png,(,highboost
words/original/210_15_1_1011-86-1257-236.png,1596,original
words/clahe/210_15_1_1011-86-1257-236.png,1596,clahe
words/highboost/210_15_1_1011-86-1257-236.png,1596,highboost
words/original/210_15_1_1255-123-1364-193.png,-,original
words/clahe/210_15_1_1255-123-1364-193.png,-,clahe
words/highboost/210_15_1_1255-123-1364-193.png,-,highboost
words/original/210_15_1_1382-73-1623-211.png,1650,original
words/clahe/210_15_1_1382-73-1623-211.png,1650,clahe
words/highboost/210_15_1_1382-73-1623-211.png,1650,highboost
words/original/210_15_1_1627-52-1714-266.png,),original
words/clahe/210_15_1_1627-52-1714-266.png,),clahe
words/highboost/210_15_1_1627-52-1714-266.png,),highboost
words/original/210_15_1_1734-43-2141-268.png,ছিলেন,original
words/clahe/210_15_1_1734-43-2141-268.png,ছিলেন,clahe
words/highboost/210_15_1_1734-43-2141-268.png,ছিলেন,highboost
words/original/210_15_1_2196-31-2693-283.png,বিখ্যাত,original
words/clahe/210_15_1_2196-31-2693-283.png,বিখ্যাত,clahe
words/highboost/210_15_1_2196-31-2693-283.png,বিখ্যাত,highboost
words/original/210_15_1_75-219-539-381.png,ফরাসী,original
words/clahe/210_15_1_75-219-539-381.png,ফরাসী,clahe
words/highboost/210_15_1_75-219-539-381.png,ফরাসী,highboost
words/original/210_15_1_556-214-997-400.png,গনিতবিদ,original
words/clahe/210_15_1_556-214-997-400.png,গনিতবিদ,clahe
words/highboost/210_15_1_556-214-997-400.png,গনিতবিদ,highboost
words/original/210_15_1_1072-292-1147-397.png,।,original
words/clahe/210_15_1_1072-292-1147-397.png,।,clahe
words/highboost/210_15_1_1072-292-1147-397.png,।,highboost
words/original/210_15_1_1197-294-1431-403.png,1619,original
words/clahe/210_15_1_1197-294-1431-403.png,1619,clahe
words/highboost/210_15_1_1197-294-1431-403.png,1619,highboost
words/original/210_15_1_1481-258-1789-422.png,সালের,original
words/clahe/210_15_1_1481-258-1789-422.png,সালের,clahe
words/highboost/210_15_1_1481-258-1789-422.png,সালের,highboost
words/original/210_15_1_1864-272-2386-428.png,নভেম্বরে,original
words/clahe/210_15_1_1864-272-2386-428.png,নভেম্বরে,clahe
words/highboost/210_15_1_1864-272-2386-428.png,নভেম্বরে,highboost
words/original/210_15_1_2400-281-2683-394.png,যখন,original
words/clahe/210_15_1_2400-281-2683-394.png,যখন,clahe
words/highboost/210_15_1_2400-281-2683-394.png,যখন,highboost
words/original/210_15_1_61-381-547-533.png,তিনি,original
words/clahe/210_15_1_61-381-547-533.png,তিনি,clahe
words/highboost/210_15_1_61-381-547-533.png,তিনি,highboost
words/original/210_15_1_567-397-1144-578.png,দানিউব,original
words/clahe/210_15_1_567-397-1144-578.png,দানিউব,clahe
words/highboost/210_15_1_567-397-1144-578.png,দানিউব,highboost
